token, -3word, -2word, -1word, +1word, +2word, +3word, Class
manag, oper, concierg, lifestyl, errand, servic, busi, Hospitality
manag, intern, concierg, lifestyl, associ, nation, concierg, Hospitality
manag, winter, tourism, hotel, johann, badrutt, invit, Hospitality
manag, brent, ritchi, publish, educ, tourism, creat, Hospitality
manag, particularli, oper, brand, attent, possibl, attract, Hospitality
manag, percept, theori, disast, postdisast, consumpt,  , Hospitality
market, process, packag, transport, consumpt, dispos, food, Agriculture
market, agricultur, product, theori, busi, disciplin, studi, Agriculture
market, process, distribut, agricultur, sometim, refer, valu, Agriculture
market,  ,  ,  , concentr, increas, sector, Agriculture
market, total, effect, increas, concentr, increas, effici, Agriculture
market, domest, agricultur, product,  ,  ,  , Agriculture
market, polici, research, develop, access, domest, commod, Agriculture
market, product, sold, retail, process, farm, product, Agriculture
market, surplu, product, local,  ,  ,  , Agriculture
market, orchard, nut, fruit, garden, truck, farm, Agriculture
market, dairi, farm, piggeri, garden,  ,  , Agriculture
market, rais, varieti, veget, call, truck, farmer, Agriculture
market, call, truck, farmer, garden,  ,  , Agriculture
market, consum, local, food,  ,  ,  , Agriculture
market, farm, product, sold, farmer, market, directli, Agriculture
market, sold, market, farmer, directli, farm,  , Agriculture
market,  ,  , transport, servic, run, farm, Agriculture
market, industri, output, quantifi, valu, agricultur, product, Agriculture
market,  , crop, grown, sold, profit, oppos, Agriculture
market,  ,  , farmer,  ,  ,  , Agriculture
market, weather, damag, low, price, grow, season, Agriculture
market, handl, activ, crop,  ,  ,  , Agriculture
market, subsist, ptolema, grain, play, critic, role, Agriculture
market, organ, movement, built, sustain, intens, farm, Agriculture
market, famili, come, secondarili, price,  ,  , Agriculture
market, countri, modern, complex, trade, contact, trade, Agriculture
market, store, carri, bake, groceri, store, farmer, Cooking
market, groceri, store, farmer, venu,  ,  , Cooking
market, bake, industri, built, method, feudal, time, Cooking
market, brought, thrive, slave, late, labori, slow, Cooking
market, rarest, expens, cocoa, nativ, central, america, Cooking
market,  , sourc, chocol, forastero, cocoa, typic, Cooking
market, nestlé, acquir, rowntre, chocol, brand, includ, Cooking
market,  , spice, central, agadir, morocco,  , Cooking
market,  ,  ,  , sell, seafood, found, Cooking
market,  ,  ,  , stall, thanin, market, Cooking
market, market, stall, thanin, chiang, mai, thailand, Cooking
market,  ,  ,  , stall, sell, food, Cooking
market, ingredi, meal, outdoor, justaddwat, instant, meal, Cooking
market, extra, sword, export, foreignmad, sword, illeg, Crafting
market, type, tong, avail,  ,  ,  , Crafting
market, crimin, element, black, weaponri, imprison, feder, Crafting
market, industri, classifi, sector,  ,  ,  , Construction
market, split, data, nine, segment, transport, petroleum, Construction
market, largest, singl, construct,  ,  ,  , Construction
market, unit, largest, construct, output, trillion,  , Construction
market,  ,  , depend, profit, consider, price, Construction
market, build, construct, project, independ, separ, home, Construction
market, onsit, amen, cater, specif, demograph, travel, Hospitality
market, facil, normal, cater, specif, demograph, travel, Hospitality
market, compet, clientel, satur,  ,  ,  , Hospitality
market, intern, cater, nich, travel,  ,  , Hospitality
market, satisfact, custom, servic, manag, sale, manag, Hospitality
market, career, field, sale, public, relat, media, Hospitality
market, kingdom, concierg, key, loyalti, tool, bank, Hospitality
market, time, emerg, sourc, china, russia, brazil, Hospitality
market, repres, core, destin, mix, creat, overal, Hospitality
market, common, nich, tourism,  ,  ,  , Hospitality
market, strong, growth, hostel, servic, couchsurf, airbnb, Hospitality
market, slow, world, job, suggest, travel, elong, Hospitality
market, immers, travel, major, trend, modern, tourism, Hospitality
market, public, discov, meaning, trend,  ,  , Hospitality
market, tourism, anticip, billiondollar,  ,  ,  , Hospitality
materi, fiber, fuel, raw, rubber,  ,  , Agriculture
materi, product, reli, plant, shrubland, rangeland, pastur, Agriculture
materi, gmo, organ, genet, alter, genet, engin, Agriculture
materi, wast, ad, compost, sourc, outsid, farm, Agriculture
materi, organ, food, raw,  ,  ,  , Agriculture
materi, fiber, fuel, raw,  ,  ,  , Agriculture
materi,  ,  , organ, left, agricultur, field, Agriculture
materi, possibl, introduc, genet, wild, plant, domest, Agriculture
materi,  , natur, synthet, appli, soil, plant, Agriculture
materi,  ,  , plant, leav, stem, eaten, Agriculture
materi, includ, fodder, plant, deliber, cut, anim, Agriculture
materi, medicin, scientif, research,  ,  ,  , Agriculture
materi, purpos, includ, food, decor,  ,  , Agriculture
materi, excreta, compost, plant,  ,  ,  , Agriculture
materi, devic, break, solid, piec, grind, crush, Agriculture
materi, flexibl, transpar, semitranspar, fabric, plastic, sheet, Agriculture
materi, fodder, livestock, construct,  ,  ,  , Agriculture
materi, field, farm, artifici, canva, panel,  , Agriculture
materi, futur, feasibl, growth, consumpt, popul, slow, Agriculture
materi, drastic, increas, effici, energi,  ,  , Agriculture
materi, inventori, control, raw, cost, plate, design, Cooking
materi, microorgan, ferment, pectincontain, begin,  ,  , Cooking
materi,  , edibl, anim, includ, muscl, offal, Cooking
materi,  , caus, structur, softer, friabl, meat, Cooking
materi, exterior, food, dri, breadcrumb, prior, cook, Cooking
materi, compound, flavor, plant, solvent, water, oil, Cooking
materi, oil, alcohol, allow, remain, suspend, solvent, Cooking
materi, camp, pot, lightweight, aluminum, consider, price, Cooking
materi, aluminum, tin, organ, leav, tree, nelumbo, Cooking
materi, tent, lightweight, synthet, fire, retard,  , Cooking
materi, burn, smolder, plant, wood,  ,  , Cooking
materi, impact, fire, resist,  ,  ,  , Crafting
materi, cast, iron, similar, duller, sound, actual, Crafting
materi, machin, forg, remov,  ,  ,  , Crafting
materi, tine, fork, bend, desir, angl,  , Crafting
materi,  ,  , foreign, weld, oxid, scale, Crafting
materi, shape, mate, foreign, squeez, metal, join, Crafting
materi, medium, carri, foreign, weld, smith, sometim, Crafting
materi, push, flux, foreign,  ,  ,  , Crafting
materi,  , preindustri, time, choic, blacksmith, wrought, Crafting
materi, process, call, puddl, difficulttofind, specialti, product, Crafting
materi,  , blacksmith, incorpor, bronz, copper, brass, Crafting
materi,  ,  ,  , respond, hammer, separ, Crafting
materi, account, forg, strength, stronger, line, grain, Crafting
materi, ore, wide, avail, creat, bronz, iron, Crafting
materi,  ,  , iron, includ, bronz, immedi, Crafting
materi, variabl, solid, fundament, properti, blacksmith, practic, Crafting
materi, forgeweld, blade, multipl, blade, typic, doubleedg, Crafting
materi,  , forg, blade, heat, temperatur, forg, Crafting
materi, happen, easili, blade, overh,  ,  , Crafting
materi, typic, line, refractori, hard, castabl, refractori, Crafting
materi, hammer, caus, heat, malleabl, conform, shape, Crafting
materi, space, die, caus, press, form, flash, Crafting
materi, punch, shape, size,  ,  ,  , Crafting
materi,  ,  ,  , select, care,  , Crafting
materi,  ,  , factor, select, cost, abil, Crafting
materi,  ,  , common, tool, carbon, steel, Crafting
materi,  ,  ,  , commonli, drop, forg, Crafting
materi, poorli, drop, forg,  ,  ,  , Crafting
materi, mathemat, ballist, chemistri, engin, knowledg, applic, Crafting
materi, custom, specif, raw, shelf,  ,  , Crafting
materi, abl, charg, denarii, produc, roman, pound, Crafting
materi, practic, piec, due, similar, properti, afford, Crafting
materi, wide, factor, build, avail, weather, condit, Construction
materi,  , common, build, brick, concret, combin, Construction
materi, shape, instal, build, construct, build, ship, Construction
materi, wood, rougher, frame, sometim, finer, trade, Construction
materi, use, tradit, method,  ,  ,  , Construction
materi, wood, mankind, build,  ,  ,  , Construction
materi, engin, lumber, build, carpent, typic, prepar, Construction
materi, system, custom, factoryproduc, trim, mold, ceil, Construction
materi, machin, hazard, fli, tool, project, fire, Construction
materi,  ,  ,  , readili, avail, dictat, Construction
materi, avail, dictat, construct, brick, versu, stone, Construction
materi, appli, expertis, relat, involv, proper, valuat, Construction
materi, current, cost, labour, aris, overal, budget, Construction
materi, logist, requir, trade, avail, stage, build, Construction
materi, project, team, storag, machineri, equip,  , Construction
materi, avail, transport, build, logist, inconveni, public, Construction
materi,  ,  , bill, bom, list, materi, Construction
materi, materi, bom, list, requir, construct, project, Construction
materi, tender, construct, industri, labor, cost, item, Construction
materi, guarante, bid, bond, bond, sometim, requir, Construction
materi,  , construct, includ, weld, rod, fasten, Construction
materi,  , construct, cost, labor, equip, directli, Construction
materi, peopl, equip, facil, tool, suppli, capabl, Construction
materi, set, requir, satisfi, product, servic,  , Construction
materi, distributor, compani, suppli, equip,  ,  , Construction
materi, assum, free, choic, method, reclaim, materi, Construction
materi, materi, method, reclaim, hous, entir, construct, Construction
materi, chang, time, depend, found,  ,  , Construction
materi, method, throughout, histori, scarc,  ,  , Construction
materi, consist, precis, descript, construct,  ,  , Construction
materi, find, construct, build, talent,  ,  , Construction
materi, involv, aid, allevi, poverti, societi,  , Hospitality
materi, attitud, behavior, relationship,  ,  ,  , Hospitality
meat, veget, fruit, oil, milk, egg, fungi, Agriculture
meat, similarli, increas, output, rais, concern, anim, Agriculture
meat, growth, hormon, industri, product,  ,  , Agriculture
meat, breed, rais, anim, milk, egg, wool, Agriculture
meat,  , environment, impact, product, vari, wide, Agriculture
meat, environment, effect, associ, product, pollut, fossil, Agriculture
meat,  ,  ,  , obtain, varieti, method, Agriculture
meat,  ,  ,  , consid, prime, factor, Agriculture
meat, driver, extinct, crisi, dairi, industri, substanti, Agriculture
meat, studi, scienc, assert, consumpt, increas, result, Agriculture
meat, male, calv, veal, dairi, breed, normal, Agriculture
meat, turkey, duck, fowl, egg,  ,  , Agriculture
meat, domest, anim, rais, milk, skin, leather, Agriculture
meat, turkey, duck, gees, egg, feather, product, Agriculture
meat,  , appli, farm, egg, dairi, product, Agriculture
meat, labor, agricultur, commod, egg, milk, fur, Agriculture
meat, tuber, root, veget, fish, egg, dairi, Agriculture
meat,  ,  ,  , sheep, goat, cow, Agriculture
meat, product, sheep, goat, consum, rare, occas, Agriculture
meat,  ,  , turkey, bird, probabl, domest, Agriculture
meat,  ,  ,  , dairi, product, egg, Agriculture
meat, yak, milk, skin, wool,  ,  , Agriculture
meat, offer, sustain, path, egg, dairi, protein, Agriculture
meat, plan, reduc, china, consumpt, achiev, sustain, Agriculture
meat,  ,  ,  , includ, cure, meat, Cooking
meat, meat, includ, cure, ham, bake, bake, Cooking
meat, reserv, meatloaf, cut, meat, contain, stuf, Cooking
meat, meatloaf, cut, meat, contain, stuf, coat, Cooking
meat,  ,  ,  , poultri, game, fish, Cooking
meat, croût, method, allow, bake, buri, ember, Cooking
meat, \u2060french, listen, chair, cuit, cook, french, Cooking
meat, cook, devot, prepar, product, bacon, ham, Cooking
meat, origin, intend, preserv, advent, refriger, prepar, Cooking
meat, art, prepar, variou, particular, pork, divers, Cooking
meat, record, import, salt, gaul, roman, regul, Cooking
meat, cook, salt, dri, vari, sometim, distinct, Cooking
meat,  ,  , raw, charcuti, allow, sell, Cooking
meat, preserv, method, ensur, shelf, live,  , Cooking
meat, mixtur, ground, lean, emulsifi, fat,  , Cooking
meat,  ,  ,  , commonli, product, forcemeat, Cooking
meat, salmon, seafood, game, venison, boar, rabbit, Cooking
meat, fat, third, domin, pork, meat,  , Cooking
meat, domin, meat, pork,  ,  ,  , Cooking
meat, use, lean, cut, veal, poultri, fish, Cooking
meat, place, ground, chop, salt, tube,  , Cooking
meat, involv, product, raw, place, case, cook, Cooking
meat,  ,  ,  , chop, ground, heavi, Cooking
meat, otherwis, complet, break,  ,  ,  , Cooking
meat, sharp, piquant, flavor,  ,  ,  , Cooking
meat, nitrit, react, substanc, produc, nitric, oxid, Cooking
meat, iron, break, fat, halt, rancid,  , Cooking
meat, color, found, cure,  ,  ,  , Cooking
meat, sausage, cure, process, product, link, increas, Cooking
meat, form, nitrit, react,  ,  ,  , Cooking
meat, lb, kg, kg, total, weight, meat, Cooking
meat, meat, total, weight,  ,  ,  , Cooking
meat, dextros, seen, cure, mellow, harsh, increas, Cooking
meat, ad, sweet, cure,  ,  ,  , Cooking
